http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S01006383,S01006383,5,8,6,8,9,10,14,11,4,10,11
http://statistics.gov.scot/id/statistical-geography/S01006384,S01006384,12,3,7,14,6,6,18,15,13,6,7
http://statistics.gov.scot/id/statistical-geography/S01006385,S01006385,14,6,14,20,21,20,23,16,18,26,21
http://statistics.gov.scot/id/statistical-geography/S01006386,S01006386,11,18,20,20,14,29,20,17,25,25,25
http://statistics.gov.scot/id/statistical-geography/S01006387,S01006387,11,9,6,10,14,6,7,9,5,14,16
http://statistics.gov.scot/id/statistical-geography/S01006388,S01006388,11,15,9,16,20,23,20,27,21,20,16
http://statistics.gov.scot/id/statistical-geography/S01006389,S01006389,4,3,11,3,11,8,10,11,7,7,15
http://statistics.gov.scot/id/statistical-geography/S01006390,S01006390,6,17,11,9,23,20,5,17,13,5,10
http://statistics.gov.scot/id/statistical-geography/S01006391,S01006391,5,7,6,23,18,11,17,4,10,18,14
http://statistics.gov.scot/id/statistical-geography/S01006392,S01006392,8,13,13,6,14,11,9,15,15,24,24
http://statistics.gov.scot/id/statistical-geography/S01006393,S01006393,8,8,9,15,27,35,31,30,28,21,21
http://statistics.gov.scot/id/statistical-geography/S01006394,S01006394,14,21,14,18,11,15,23,18,15,16,15
http://statistics.gov.scot/id/statistical-geography/S01006395,S01006395,21,15,15,40,46,44,39,37,39,24,42
http://statistics.gov.scot/id/statistical-geography/S01006396,S01006396,9,8,8,10,13,9,14,10,15,4,16
http://statistics.gov.scot/id/statistical-geography/S01006397,S01006397,6,12,15,14,13,15,14,12,5,16,9
http://statistics.gov.scot/id/statistical-geography/S01006398,S01006398,5,7,15,9,17,9,11,13,16,13,12
http://statistics.gov.scot/id/statistical-geography/S01006399,S01006399,7,10,21,17,10,15,21,21,9,8,7
http://statistics.gov.scot/id/statistical-geography/S01006400,S01006400,5,5,9,9,12,12,22,13,11,14,30
http://statistics.gov.scot/id/statistical-geography/S01006401,S01006401,5,9,22,17,26,21,34,28,23,34,43
http://statistics.gov.scot/id/statistical-geography/S01006402,S01006402,9,13,9,22,26,22,16,18,19,19,25
http://statistics.gov.scot/id/statistical-geography/S01006403,S01006403,5,7,8,14,14,12,20,14,18,12,13
http://statistics.gov.scot/id/statistical-geography/S01006404,S01006404,18,7,11,23,13,19,17,21,19,28,24
http://statistics.gov.scot/id/statistical-geography/S01006405,S01006405,7,17,7,21,22,21,21,20,24,13,16
http://statistics.gov.scot/id/statistical-geography/S01006406,S01006406,8,10,9,8,15,10,15,10,17,9,5
http://statistics.gov.scot/id/statistical-geography/S01006407,S01006407,4,9,15,14,14,12,7,6,2,14,6
http://statistics.gov.scot/id/statistical-geography/S01006408,S01006408,12,15,12,17,24,24,19,17,18,15,23
http://statistics.gov.scot/id/statistical-geography/S01006409,S01006409,7,8,12,8,14,10,13,19,19,26,21
http://statistics.gov.scot/id/statistical-geography/S01006410,S01006410,14,11,11,19,16,7,16,23,19,13,23
http://statistics.gov.scot/id/statistical-geography/S01006411,S01006411,22,19,27,20,9,25,13,24,10,16,22
http://statistics.gov.scot/id/statistical-geography/S01006412,S01006412,11,14,8,17,12,14,19,19,9,11,8
http://statistics.gov.scot/id/statistical-geography/S01006413,S01006413,5,14,8,9,18,13,22,6,7,18,8
http://statistics.gov.scot/id/statistical-geography/S01006414,S01006414,3,6,3,7,6,6,2,4,6,8,2
http://statistics.gov.scot/id/statistical-geography/S01006415,S01006415,7,6,6,11,10,11,10,5,15,8,18
http://statistics.gov.scot/id/statistical-geography/S01006416,S01006416,10,14,7,13,21,27,15,22,20,27,20
http://statistics.gov.scot/id/statistical-geography/S01006417,S01006417,7,6,4,9,12,12,13,14,11,13,11
http://statistics.gov.scot/id/statistical-geography/S01006418,S01006418,9,7,2,5,9,15,8,7,11,16,11
http://statistics.gov.scot/id/statistical-geography/S01006419,S01006419,9,10,10,12,21,25,16,14,13,12,12
http://statistics.gov.scot/id/statistical-geography/S01006420,S01006420,7,8,14,20,18,16,17,14,22,15,20
http://statistics.gov.scot/id/statistical-geography/S01006421,S01006421,10,11,8,5,7,17,19,13,13,10,20
http://statistics.gov.scot/id/statistical-geography/S01006422,S01006422,7,13,13,12,22,24,12,16,13,12,20
http://statistics.gov.scot/id/statistical-geography/S01006423,S01006423,2,5,5,9,5,5,8,4,12,4,5
http://statistics.gov.scot/id/statistical-geography/S01006424,S01006424,9,11,7,6,12,8,9,13,16,14,13
http://statistics.gov.scot/id/statistical-geography/S01006425,S01006425,13,11,12,16,23,20,36,34,28,34,49
http://statistics.gov.scot/id/statistical-geography/S01006426,S01006426,5,9,14,22,21,11,17,13,21,26,19
http://statistics.gov.scot/id/statistical-geography/S01006427,S01006427,8,14,13,18,13,23,16,16,17,22,19
http://statistics.gov.scot/id/statistical-geography/S01006428,S01006428,4,9,7,14,9,5,6,12,9,22,12
http://statistics.gov.scot/id/statistical-geography/S01006429,S01006429,3,7,5,4,4,13,11,10,8,12,18
http://statistics.gov.scot/id/statistical-geography/S01006430,S01006430,7,7,3,8,2,2,4,2,3,4,6
http://statistics.gov.scot/id/statistical-geography/S01006431,S01006431,1,1,1,3,6,1,5,5,8,3,4
http://statistics.gov.scot/id/statistical-geography/S01006432,S01006432,14,3,11,9,10,8,6,10,8,13,19
http://statistics.gov.scot/id/statistical-geography/S01006433,S01006433,11,6,10,13,3,11,10,16,11,10,6
http://statistics.gov.scot/id/statistical-geography/S01006434,S01006434,2,7,7,6,14,7,8,14,13,12,7
http://statistics.gov.scot/id/statistical-geography/S01006435,S01006435,4,3,3,6,3,10,5,4,4,4,8
http://statistics.gov.scot/id/statistical-geography/S01006436,S01006436,5,8,10,9,4,7,13,11,12,20,15
http://statistics.gov.scot/id/statistical-geography/S01006437,S01006437,8,7,6,8,12,15,8,11,7,10,13
http://statistics.gov.scot/id/statistical-geography/S01006438,S01006438,15,14,16,11,24,14,11,9,10,24,17
http://statistics.gov.scot/id/statistical-geography/S01006439,S01006439,16,12,15,12,12,11,14,20,17,6,15
http://statistics.gov.scot/id/statistical-geography/S01006440,S01006440,14,10,14,3,7,9,19,22,15,16,12
http://statistics.gov.scot/id/statistical-geography/S01006441,S01006441,9,6,10,12,16,25,35,35,21,19,11
http://statistics.gov.scot/id/statistical-geography/S01006442,S01006442,7,3,10,28,15,13,11,10,20,15,28
http://statistics.gov.scot/id/statistical-geography/S01006443,S01006443,5,4,7,10,8,13,9,4,9,12,4
http://statistics.gov.scot/id/statistical-geography/S01006444,S01006444,2,8,9,15,6,13,10,7,14,11,10
http://statistics.gov.scot/id/statistical-geography/S01006445,S01006445,13,14,7,14,9,19,19,12,17,19,7
http://statistics.gov.scot/id/statistical-geography/S01006446,S01006446,15,14,13,9,20,10,7,12,9,11,12
http://statistics.gov.scot/id/statistical-geography/S01006447,S01006447,8,12,7,9,11,9,16,14,14,15,15
http://statistics.gov.scot/id/statistical-geography/S01006448,S01006448,15,2,6,9,13,13,8,7,7,10,6
http://statistics.gov.scot/id/statistical-geography/S01006449,S01006449,1,1,4,4,1,7,5,2,4,6,7
http://statistics.gov.scot/id/statistical-geography/S01006450,S01006450,6,5,9,15,6,27,20,15,10,10,11
http://statistics.gov.scot/id/statistical-geography/S01006451,S01006451,6,5,20,26,13,29,35,29,26,20,32
http://statistics.gov.scot/id/statistical-geography/S01006452,S01006452,19,10,29,23,28,26,14,13,14,10,6
http://statistics.gov.scot/id/statistical-geography/S01006453,S01006453,15,19,15,14,23,18,20,11,13,25,14
http://statistics.gov.scot/id/statistical-geography/S01006454,S01006454,3,3,1,5,5,7,3,4,3,4,10
http://statistics.gov.scot/id/statistical-geography/S01006455,S01006455,13,6,12,12,10,11,11,14,10,12,11
http://statistics.gov.scot/id/statistical-geography/S01006456,S01006456,12,17,16,27,24,25,31,26,32,23,29
http://statistics.gov.scot/id/statistical-geography/S01006457,S01006457,15,9,8,7,17,8,9,17,12,15,12
http://statistics.gov.scot/id/statistical-geography/S01006458,S01006458,6,6,4,9,6,6,15,9,6,13,14
http://statistics.gov.scot/id/statistical-geography/S01006459,S01006459,10,6,6,5,12,12,22,9,11,9,18
http://statistics.gov.scot/id/statistical-geography/S01006460,S01006460,4,5,6,6,5,10,3,6,10,2,8
http://statistics.gov.scot/id/statistical-geography/S01006461,S01006461,11,12,16,16,22,18,23,14,20,26,18
http://statistics.gov.scot/id/statistical-geography/S01006462,S01006462,2,7,5,6,9,9,14,12,5,11,17
http://statistics.gov.scot/id/statistical-geography/S01006463,S01006463,11,6,7,12,9,9,14,8,4,7,11
http://statistics.gov.scot/id/statistical-geography/S01006464,S01006464,4,8,8,8,12,17,10,9,12,11,9
http://statistics.gov.scot/id/statistical-geography/S01006465,S01006465,13,10,12,22,29,19,18,16,22,34,32
http://statistics.gov.scot/id/statistical-geography/S01006466,S01006466,7,10,8,5,11,21,11,7,9,20,10
http://statistics.gov.scot/id/statistical-geography/S01006467,S01006467,12,11,7,13,15,9,8,15,13,17,4
http://statistics.gov.scot/id/statistical-geography/S01006468,S01006468,11,9,12,7,11,15,15,17,26,17,20
http://statistics.gov.scot/id/statistical-geography/S01006469,S01006469,7,9,13,11,6,7,10,5,14,8,14
http://statistics.gov.scot/id/statistical-geography/S01006470,S01006470,8,13,20,18,23,25,27,10,28,22,42
http://statistics.gov.scot/id/statistical-geography/S01006471,S01006471,13,11,5,13,10,9,18,17,20,31,22
http://statistics.gov.scot/id/statistical-geography/S01006472,S01006472,11,11,26,18,14,9,13,10,8,8,3
http://statistics.gov.scot/id/statistical-geography/S01006473,S01006473,6,4,1,6,7,13,9,19,21,17,18
http://statistics.gov.scot/id/statistical-geography/S01006474,S01006474,7,10,6,5,13,12,14,16,19,22,19
http://statistics.gov.scot/id/statistical-geography/S01006475,S01006475,13,8,10,5,11,10,9,18,11,15,25
http://statistics.gov.scot/id/statistical-geography/S01006476,S01006476,7,13,18,10,28,16,17,22,15,30,17
http://statistics.gov.scot/id/statistical-geography/S01006477,S01006477,20,18,9,16,13,15,21,12,16,13,20
http://statistics.gov.scot/id/statistical-geography/S01006478,S01006478,9,16,10,10,15,18,18,7,15,35,19
http://statistics.gov.scot/id/statistical-geography/S01006479,S01006479,2,11,8,17,15,19,10,8,17,13,13
http://statistics.gov.scot/id/statistical-geography/S01006480,S01006480,7,4,14,7,6,7,15,9,11,7,11
http://statistics.gov.scot/id/statistical-geography/S01006481,S01006481,9,4,2,7,11,19,13,14,11,15,6
http://statistics.gov.scot/id/statistical-geography/S01006482,S01006482,3,8,5,13,9,8,10,23,18,13,15
http://statistics.gov.scot/id/statistical-geography/S01006483,S01006483,12,7,7,21,23,28,14,24,17,30,30
http://statistics.gov.scot/id/statistical-geography/S01006484,S01006484,7,13,6,5,12,9,21,18,11,12,16
http://statistics.gov.scot/id/statistical-geography/S01006485,S01006485,3,5,3,2,1,1,3,3,1,8,3
http://statistics.gov.scot/id/statistical-geography/S01006486,S01006486,5,0,7,4,3,6,10,5,6,11,9
http://statistics.gov.scot/id/statistical-geography/S01006487,S01006487,8,14,9,5,13,3,16,11,8,11,5
http://statistics.gov.scot/id/statistical-geography/S01006488,S01006488,3,7,6,7,8,11,12,16,6,13,10
http://statistics.gov.scot/id/statistical-geography/S01006489,S01006489,3,3,8,9,5,8,19,20,20,19,16
http://statistics.gov.scot/id/statistical-geography/S01006490,S01006490,4,2,2,4,8,3,1,4,2,5,1
http://statistics.gov.scot/id/statistical-geography/S01006491,S01006491,0,4,5,1,5,6,2,3,6,5,5
http://statistics.gov.scot/id/statistical-geography/S01006492,S01006492,7,9,5,9,19,17,6,8,10,13,8
http://statistics.gov.scot/id/statistical-geography/S01006493,S01006493,9,5,4,7,3,8,10,9,9,7,9
http://statistics.gov.scot/id/statistical-geography/S01006494,S01006494,7,2,2,5,2,1,2,5,11,9,7
http://statistics.gov.scot/id/statistical-geography/S01006495,S01006495,5,7,5,8,8,11,10,11,11,10,9
http://statistics.gov.scot/id/statistical-geography/S01006496,S01006496,14,14,12,12,8,9,17,6,17,23,24
http://statistics.gov.scot/id/statistical-geography/S01006497,S01006497,4,4,5,4,3,9,5,11,5,10,4
http://statistics.gov.scot/id/statistical-geography/S01006498,S01006498,16,12,18,15,21,18,17,14,24,10,19
http://statistics.gov.scot/id/statistical-geography/S01006499,S01006499,4,5,7,5,4,4,6,7,10,12,15
http://statistics.gov.scot/id/statistical-geography/S01006500,S01006500,8,9,9,7,10,3,8,7,15,14,18
http://statistics.gov.scot/id/statistical-geography/S01006501,S01006501,3,3,3,5,1,8,9,2,3,7,7
http://statistics.gov.scot/id/statistical-geography/S01006502,S01006502,3,4,5,1,6,9,2,4,5,3,4
http://statistics.gov.scot/id/statistical-geography/S01006503,S01006503,3,3,10,7,6,7,3,5,6,5,10
http://statistics.gov.scot/id/statistical-geography/S01006504,S01006504,1,4,6,3,5,5,6,5,3,5,11
http://statistics.gov.scot/id/statistical-geography/S01006505,S01006505,9,7,4,5,3,9,10,10,5,2,2
http://statistics.gov.scot/id/statistical-geography/S01002739,Saline North,9,9,9,20,8,11,8,7,8,3,5
http://statistics.gov.scot/id/statistical-geography/S01002908,Scoonie North,9,8,8,10,6,10,12,12,11,12,12
http://statistics.gov.scot/id/statistical-geography/S01002897,Scoonie South,9,10,17,14,9,23,17,22,20,10,5
http://statistics.gov.scot/id/statistical-geography/S01002365,Sheshader to Tiumpan Head,7,9,6,9,6,9,10,7,7,6,3
http://statistics.gov.scot/id/statistical-geography/S01002765,Sinclairtown Central,17,11,18,13,14,12,20,17,13,18,17
http://statistics.gov.scot/id/statistical-geography/S01002773,Sinclairtown East,22,17,14,17,4,16,12,17,18,11,17
http://statistics.gov.scot/id/statistical-geography/S01002766,Sinclairtown North,11,18,11,8,18,11,7,7,8,11,12
http://statistics.gov.scot/id/statistical-geography/S01002761,Sinclairtown West,18,16,13,23,12,20,23,19,12,13,10
http://statistics.gov.scot/id/statistical-geography/S01004290,Slate Haugh and Drybridge,3,6,9,6,16,11,13,13,13,9,12
http://statistics.gov.scot/id/statistical-geography/S01002775,Smeaton North,21,7,14,10,15,11,17,16,20,24,26
http://statistics.gov.scot/id/statistical-geography/S01002759,Smeaton South,10,7,9,12,13,19,13,17,21,17,20
http://statistics.gov.scot/id/statistical-geography/S01002344,South Benbecula,1,7,3,7,3,8,9,7,1,8,9
http://statistics.gov.scot/id/statistical-geography/S01006077,South East Rural Stirling,9,10,11,11,6,11,15,17,15,17,28
http://statistics.gov.scot/id/statistical-geography/S01002348,South Harris,6,7,8,12,18,18,16,18,22,16,15
http://statistics.gov.scot/id/statistical-geography/S01002884,South Parks East,19,19,10,9,13,14,12,15,12,4,10
http://statistics.gov.scot/id/statistical-geography/S01002896,South Parks North,8,7,11,8,10,9,10,13,9,9,14
http://statistics.gov.scot/id/statistical-geography/S01002891,South Parks West,18,21,12,18,15,17,16,18,14,7,25
http://statistics.gov.scot/id/statistical-geography/S01002841,Southfield & East Finglassie,8,5,3,10,10,9,8,7,4,15,14
http://statistics.gov.scot/id/statistical-geography/S01004301,"Spey Bay, Nether Dallachy, Enzie and Slackhead",3,5,4,2,6,5,7,13,9,9,11
http://statistics.gov.scot/id/statistical-geography/S01002357,Springfield,12,13,13,19,17,18,16,14,8,7,10
http://statistics.gov.scot/id/statistical-geography/S01002966,Springfield East,10,11,10,9,13,27,16,11,6,11,4
http://statistics.gov.scot/id/statistical-geography/S01002962,Springfield West & Rankeilour,13,7,3,6,12,21,11,6,11,5,7
http://statistics.gov.scot/id/statistical-geography/S01002997,St Andrews Abbey,3,7,7,6,6,7,4,3,2,4,6
http://statistics.gov.scot/id/statistical-geography/S01002995,St Andrews Town Centre,0,4,2,0,1,4,4,4,3,0,2
http://statistics.gov.scot/id/statistical-geography/S01002613,St Colme & Aberdour West,11,5,9,10,8,7,6,9,5,11,6
http://statistics.gov.scot/id/statistical-geography/S01003013,St Fort & Pickletillem,6,2,4,8,5,3,11,3,3,3,5
http://statistics.gov.scot/id/statistical-geography/S01002923,St Monans East & Abercrombie,6,6,7,5,9,6,10,14,16,9,9
http://statistics.gov.scot/id/statistical-geography/S01002902,St Monans West,8,10,10,13,14,12,16,2,12,8,11
http://statistics.gov.scot/id/statistical-geography/S01006097,St Ninians (Bannockburn Road),15,22,15,12,14,25,22,19,13,19,15
http://statistics.gov.scot/id/statistical-geography/S01006094,St Ninians (Whins Road & Clark Street),13,18,14,7,21,15,10,20,16,15,15
http://statistics.gov.scot/id/statistical-geography/S01006102,St. Ninian's (Borestone Cres & Coxithill Road),5,6,14,9,11,12,14,6,5,9,14
http://statistics.gov.scot/id/statistical-geography/S01002939,Star & Kirkforthar,4,3,2,3,5,3,11,9,2,2,1
http://statistics.gov.scot/id/statistical-geography/S01002832,Stenton Central,10,6,4,9,14,8,11,10,8,10,11
http://statistics.gov.scot/id/statistical-geography/S01002836,Stenton North,12,7,13,8,12,11,13,12,5,7,6
http://statistics.gov.scot/id/statistical-geography/S01002828,Stenton South,6,9,7,12,5,18,13,11,8,9,17
http://statistics.gov.scot/id/statistical-geography/S01002833,Stenton West,23,21,18,19,8,14,19,11,9,9,17
http://statistics.gov.scot/id/statistical-geography/S01006126,Stirling (Cowane),4,11,4,6,10,10,8,1,2,3,7
http://statistics.gov.scot/id/statistical-geography/S01006128,Stirling (Upper Bridge St.),9,11,12,2,2,4,4,5,7,2,6
http://statistics.gov.scot/id/statistical-geography/S01006124,Stirling Castle & St. Mary's,9,9,4,9,12,12,4,10,13,11,13
http://statistics.gov.scot/id/statistical-geography/S01006120,Stirling City Centre,6,9,10,10,9,7,6,12,12,6,14
http://statistics.gov.scot/id/statistical-geography/S01006123,Stirling Top of the Town,6,7,5,13,14,8,8,9,7,5,5
http://statistics.gov.scot/id/statistical-geography/S01006069,Strathblane North,10,5,7,12,9,3,3,3,9,9,8
http://statistics.gov.scot/id/statistical-geography/S01006068,Strathblane Village,2,1,4,7,10,7,11,7,5,15,14
http://statistics.gov.scot/id/statistical-geography/S01006174,Strathfillan & Inversnaid,7,8,7,4,11,4,4,4,11,12,11
http://statistics.gov.scot/id/statistical-geography/S01002993,Strathkinness & Craigton,2,2,3,5,7,3,3,4,4,6,2
http://statistics.gov.scot/id/statistical-geography/S01002957,Strathmiglo South & Dunshalt,10,11,4,11,5,11,14,6,16,8,17
http://statistics.gov.scot/id/statistical-geography/S01002877,Tanshall Central,13,19,9,6,14,9,15,11,9,8,19
http://statistics.gov.scot/id/statistical-geography/S01002875,Tanshall East,11,12,15,8,15,10,17,7,1,3,3
http://statistics.gov.scot/id/statistical-geography/S01002874,Tanshall West,9,10,18,13,12,10,10,10,7,15,14
http://statistics.gov.scot/id/statistical-geography/S01003022,Tayport Central,12,15,16,11,15,14,9,12,12,15,3
http://statistics.gov.scot/id/statistical-geography/S01003024,Tayport North,14,13,4,13,9,9,13,11,9,18,8
http://statistics.gov.scot/id/statistical-geography/S01003020,Tayport South,7,17,8,15,14,11,18,7,9,11,8
http://statistics.gov.scot/id/statistical-geography/S01003019,Tayport South East,10,17,16,11,16,10,14,22,18,17,21
