Generated by http://statistics.gov.scot,2021-01-24T15:50:43+00:00
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions
measure type,Count
Admission Type,Cancer
Age,All
Gender,All
Measure (cell values): ,Count(Admissions)

,,http://reference.data.gov.uk/id/year/2002,http://reference.data.gov.uk/id/year/2003,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012
http://statistics.gov.scot/id/statistical-geography/S01004050,S01004050,4,12,11,5,15,0,6,14,13,5,22
http://statistics.gov.scot/id/statistical-geography/S01004051,S01004051,50,12,16,12,21,17,8,11,25,8,27
http://statistics.gov.scot/id/statistical-geography/S01004052,S01004052,9,9,28,12,17,34,6,11,6,20,2
http://statistics.gov.scot/id/statistical-geography/S01004053,S01004053,15,25,69,49,49,29,33,28,61,53,26
http://statistics.gov.scot/id/statistical-geography/S01004054,S01004054,13,25,18,35,46,31,65,46,18,33,51
http://statistics.gov.scot/id/statistical-geography/S01004055,S01004055,21,23,11,5,5,14,6,3,10,18,7
http://statistics.gov.scot/id/statistical-geography/S01004056,S01004056,17,14,11,10,9,33,17,34,17,31,28
http://statistics.gov.scot/id/statistical-geography/S01004057,S01004057,28,16,20,13,9,23,9,39,26,29,16
http://statistics.gov.scot/id/statistical-geography/S01004058,S01004058,17,14,10,5,24,2,15,11,19,50,33
http://statistics.gov.scot/id/statistical-geography/S01004059,S01004059,10,26,7,9,7,7,4,5,5,14,25
http://statistics.gov.scot/id/statistical-geography/S01004060,S01004060,11,32,21,21,48,17,39,11,13,6,5
http://statistics.gov.scot/id/statistical-geography/S01004061,S01004061,53,46,28,23,22,25,19,47,38,12,15
http://statistics.gov.scot/id/statistical-geography/S01004062,S01004062,7,35,31,24,26,6,16,28,25,17,15
http://statistics.gov.scot/id/statistical-geography/S01004063,S01004063,32,20,5,24,40,8,63,55,24,14,13
http://statistics.gov.scot/id/statistical-geography/S01004064,S01004064,10,23,12,7,12,9,15,15,17,9,49
http://statistics.gov.scot/id/statistical-geography/S01004065,S01004065,16,15,11,13,6,30,7,15,14,15,25
http://statistics.gov.scot/id/statistical-geography/S01004066,S01004066,17,23,18,20,38,26,31,17,29,14,14
http://statistics.gov.scot/id/statistical-geography/S01004067,S01004067,37,18,11,14,21,23,15,32,37,20,17
http://statistics.gov.scot/id/statistical-geography/S01004068,S01004068,4,7,23,54,66,31,29,30,8,9,9
http://statistics.gov.scot/id/statistical-geography/S01004069,S01004069,17,5,1,7,19,0,29,12,1,7,9
http://statistics.gov.scot/id/statistical-geography/S01004070,S01004070,8,24,58,42,13,4,17,21,30,24,36
http://statistics.gov.scot/id/statistical-geography/S01004071,S01004071,50,39,36,34,76,63,32,36,30,15,11
http://statistics.gov.scot/id/statistical-geography/S01004072,S01004072,20,20,27,46,33,30,20,28,28,52,53
http://statistics.gov.scot/id/statistical-geography/S01004073,S01004073,10,41,17,15,8,9,9,15,7,7,19
http://statistics.gov.scot/id/statistical-geography/S01004074,S01004074,13,25,8,37,33,50,38,40,54,29,29
http://statistics.gov.scot/id/statistical-geography/S01004075,S01004075,6,17,35,32,9,27,15,16,10,12,15
http://statistics.gov.scot/id/statistical-geography/S01004076,S01004076,43,38,25,22,8,31,35,12,16,25,26
http://statistics.gov.scot/id/statistical-geography/S01004077,S01004077,3,2,11,2,4,13,9,17,18,6,8
http://statistics.gov.scot/id/statistical-geography/S01004078,S01004078,24,13,13,9,15,18,25,7,34,14,11
http://statistics.gov.scot/id/statistical-geography/S01004079,S01004079,12,56,74,29,44,46,27,31,24,30,21
http://statistics.gov.scot/id/statistical-geography/S01004080,S01004080,36,25,55,31,18,34,43,44,39,37,26
http://statistics.gov.scot/id/statistical-geography/S01004081,S01004081,10,5,26,41,29,16,6,5,4,9,5
http://statistics.gov.scot/id/statistical-geography/S01004082,S01004082,11,13,14,6,9,21,26,28,39,31,18
http://statistics.gov.scot/id/statistical-geography/S01004083,S01004083,12,11,30,22,10,26,22,19,29,32,69
http://statistics.gov.scot/id/statistical-geography/S01004084,S01004084,33,41,64,48,25,80,39,44,22,38,32
http://statistics.gov.scot/id/statistical-geography/S01004085,S01004085,23,28,6,13,24,5,13,4,14,11,22
http://statistics.gov.scot/id/statistical-geography/S01004086,S01004086,25,25,16,30,25,15,16,23,19,25,18
http://statistics.gov.scot/id/statistical-geography/S01004087,S01004087,11,11,14,7,13,40,6,14,13,5,16
http://statistics.gov.scot/id/statistical-geography/S01004088,S01004088,4,24,1,1,9,13,36,19,9,3,9
http://statistics.gov.scot/id/statistical-geography/S01004089,S01004089,58,73,26,16,7,9,14,17,39,60,8
http://statistics.gov.scot/id/statistical-geography/S01004090,S01004090,25,25,28,9,6,8,9,6,5,3,4
http://statistics.gov.scot/id/statistical-geography/S01004091,S01004091,11,2,8,5,9,4,25,38,30,39,31
http://statistics.gov.scot/id/statistical-geography/S01004092,S01004092,27,7,21,35,22,13,33,39,71,59,12
http://statistics.gov.scot/id/statistical-geography/S01004093,S01004093,16,38,12,24,15,23,23,33,10,16,28
http://statistics.gov.scot/id/statistical-geography/S01004094,S01004094,9,10,12,6,11,11,7,10,13,17,18
http://statistics.gov.scot/id/statistical-geography/S01004095,S01004095,32,1,14,8,4,2,25,28,19,19,7
http://statistics.gov.scot/id/statistical-geography/S01004096,S01004096,30,32,48,32,29,28,46,33,30,17,19
http://statistics.gov.scot/id/statistical-geography/S01004097,S01004097,17,47,73,6,16,11,2,10,5,2,19
http://statistics.gov.scot/id/statistical-geography/S01004098,S01004098,18,14,17,22,11,24,30,20,15,17,30
http://statistics.gov.scot/id/statistical-geography/S01004099,S01004099,12,29,25,14,2,36,30,26,36,2,10
http://statistics.gov.scot/id/statistical-geography/S01004100,S01004100,17,8,24,13,13,16,4,12,3,7,17
http://statistics.gov.scot/id/statistical-geography/S01004101,S01004101,18,58,107,86,40,54,16,19,20,6,23
http://statistics.gov.scot/id/statistical-geography/S01004102,S01004102,26,13,11,15,22,3,22,17,5,23,3
http://statistics.gov.scot/id/statistical-geography/S01004103,S01004103,41,13,5,8,8,34,36,24,16,29,6
http://statistics.gov.scot/id/statistical-geography/S01004104,S01004104,52,11,47,18,15,7,40,8,30,29,38
http://statistics.gov.scot/id/statistical-geography/S01004105,S01004105,22,13,8,10,29,21,11,21,19,36,10
http://statistics.gov.scot/id/statistical-geography/S01004106,S01004106,22,13,21,12,21,17,14,19,16,24,11
http://statistics.gov.scot/id/statistical-geography/S01004107,S01004107,7,4,21,10,22,19,10,11,8,9,16
http://statistics.gov.scot/id/statistical-geography/S01004108,S01004108,14,26,28,63,48,24,24,61,24,19,34
http://statistics.gov.scot/id/statistical-geography/S01004109,S01004109,14,8,27,19,41,11,16,19,21,21,15
http://statistics.gov.scot/id/statistical-geography/S01004110,S01004110,14,4,15,19,17,17,15,42,35,21,24
http://statistics.gov.scot/id/statistical-geography/S01004111,S01004111,37,37,20,24,40,18,30,55,66,8,46
http://statistics.gov.scot/id/statistical-geography/S01004112,S01004112,10,17,23,30,10,14,22,38,21,23,16
http://statistics.gov.scot/id/statistical-geography/S01004113,S01004113,9,42,25,76,66,21,13,25,23,33,40
http://statistics.gov.scot/id/statistical-geography/S01004114,S01004114,11,6,25,34,5,7,6,31,38,44,45
http://statistics.gov.scot/id/statistical-geography/S01004115,S01004115,38,26,14,20,20,47,29,49,33,27,29
http://statistics.gov.scot/id/statistical-geography/S01004116,S01004116,23,15,16,20,23,42,35,13,27,62,26
http://statistics.gov.scot/id/statistical-geography/S01004117,S01004117,28,12,16,13,16,22,17,25,20,16,47
http://statistics.gov.scot/id/statistical-geography/S01004118,S01004118,18,21,79,27,24,22,27,24,20,38,47
http://statistics.gov.scot/id/statistical-geography/S01004119,S01004119,26,12,18,14,28,27,7,36,25,19,19
http://statistics.gov.scot/id/statistical-geography/S01004120,S01004120,12,13,21,18,16,34,8,19,31,20,12
http://statistics.gov.scot/id/statistical-geography/S01004121,S01004121,19,24,69,30,16,33,80,22,51,30,5
http://statistics.gov.scot/id/statistical-geography/S01004122,S01004122,25,29,57,54,54,23,31,3,11,4,22
http://statistics.gov.scot/id/statistical-geography/S01004123,S01004123,3,15,0,5,9,29,6,22,12,18,17
http://statistics.gov.scot/id/statistical-geography/S01004124,S01004124,9,53,67,22,7,28,13,8,17,17,22
http://statistics.gov.scot/id/statistical-geography/S01004125,S01004125,28,13,7,5,8,16,47,38,46,38,39
http://statistics.gov.scot/id/statistical-geography/S01004126,S01004126,30,71,32,31,7,22,20,11,49,39,47
http://statistics.gov.scot/id/statistical-geography/S01004127,S01004127,35,8,36,15,14,9,17,41,56,45,44
http://statistics.gov.scot/id/statistical-geography/S01004128,S01004128,8,17,85,39,39,32,38,53,34,19,13
http://statistics.gov.scot/id/statistical-geography/S01004129,S01004129,32,3,16,13,20,21,33,20,89,22,4
http://statistics.gov.scot/id/statistical-geography/S01004130,S01004130,43,1,3,21,2,8,4,25,7,20,18
http://statistics.gov.scot/id/statistical-geography/S01004131,S01004131,88,56,100,106,59,14,7,18,8,21,9
http://statistics.gov.scot/id/statistical-geography/S01004132,S01004132,1,11,24,21,28,17,13,17,8,33,32
http://statistics.gov.scot/id/statistical-geography/S01004133,S01004133,32,14,33,14,4,31,14,19,24,10,27
http://statistics.gov.scot/id/statistical-geography/S01004134,S01004134,29,10,55,36,17,39,41,31,28,14,7
http://statistics.gov.scot/id/statistical-geography/S01004135,S01004135,28,10,10,15,4,6,43,7,44,30,38
http://statistics.gov.scot/id/statistical-geography/S01004136,S01004136,9,6,13,1,18,20,9,18,18,8,31
http://statistics.gov.scot/id/statistical-geography/S01004137,S01004137,15,3,12,4,25,16,31,13,11,8,6
http://statistics.gov.scot/id/statistical-geography/S01004138,S01004138,7,19,8,19,40,22,12,5,12,5,12
http://statistics.gov.scot/id/statistical-geography/S01004139,S01004139,39,12,33,103,31,70,16,26,19,5,17
http://statistics.gov.scot/id/statistical-geography/S01004140,S01004140,7,13,24,25,22,29,43,6,4,12,34
http://statistics.gov.scot/id/statistical-geography/S01004141,S01004141,24,15,3,6,0,11,69,40,38,52,25
http://statistics.gov.scot/id/statistical-geography/S01004142,S01004142,8,0,2,13,18,3,10,11,40,43,22
http://statistics.gov.scot/id/statistical-geography/S01004143,S01004143,46,34,23,32,70,85,56,33,36,28,18
http://statistics.gov.scot/id/statistical-geography/S01004144,S01004144,44,23,22,48,23,39,10,36,44,11,21
http://statistics.gov.scot/id/statistical-geography/S01004145,S01004145,13,2,3,4,1,41,39,40,24,21,16
http://statistics.gov.scot/id/statistical-geography/S01004146,S01004146,11,8,9,10,21,33,31,10,13,42,13
http://statistics.gov.scot/id/statistical-geography/S01004147,S01004147,33,21,13,25,11,20,32,24,10,19,20
http://statistics.gov.scot/id/statistical-geography/S01004148,S01004148,26,72,19,8,11,16,23,8,24,23,50
http://statistics.gov.scot/id/statistical-geography/S01004149,S01004149,9,13,7,13,9,61,25,17,13,30,28
http://statistics.gov.scot/id/statistical-geography/S01004150,S01004150,4,19,20,21,13,44,22,23,33,9,29
http://statistics.gov.scot/id/statistical-geography/S01004151,S01004151,14,8,6,13,11,27,7,15,44,4,35
http://statistics.gov.scot/id/statistical-geography/S01004152,S01004152,21,16,5,21,2,28,66,19,7,25,45
http://statistics.gov.scot/id/statistical-geography/S01004153,S01004153,58,26,35,68,15,21,37,23,60,7,11
http://statistics.gov.scot/id/statistical-geography/S01004154,S01004154,3,5,14,16,26,11,7,5,7,11,25
http://statistics.gov.scot/id/statistical-geography/S01004155,S01004155,20,25,35,18,9,19,16,24,12,14,24
http://statistics.gov.scot/id/statistical-geography/S01004156,S01004156,24,8,16,43,50,19,34,72,31,63,39
http://statistics.gov.scot/id/statistical-geography/S01004157,S01004157,30,42,23,3,2,3,2,7,5,21,59
http://statistics.gov.scot/id/statistical-geography/S01004158,S01004158,7,9,20,7,7,1,15,47,20,26,59
http://statistics.gov.scot/id/statistical-geography/S01004159,S01004159,6,10,0,2,14,88,34,42,16,39,8
http://statistics.gov.scot/id/statistical-geography/S01004160,S01004160,12,6,18,6,6,8,4,34,43,9,9
http://statistics.gov.scot/id/statistical-geography/S01004161,S01004161,6,3,18,33,20,8,28,3,2,20,18
http://statistics.gov.scot/id/statistical-geography/S01004162,S01004162,17,32,13,44,33,40,47,138,78,45,63
http://statistics.gov.scot/id/statistical-geography/S01004163,S01004163,1,6,5,2,13,2,2,1,38,27,18
http://statistics.gov.scot/id/statistical-geography/S01004164,S01004164,12,40,9,26,3,6,12,21,20,14,32
http://statistics.gov.scot/id/statistical-geography/S01004165,S01004165,18,15,28,15,3,9,60,79,13,34,14
http://statistics.gov.scot/id/statistical-geography/S01004166,S01004166,15,34,16,30,18,48,51,24,47,3,21
http://statistics.gov.scot/id/statistical-geography/S01004167,S01004167,2,3,12,32,18,36,11,19,35,23,7
http://statistics.gov.scot/id/statistical-geography/S01004168,S01004168,43,28,51,27,29,14,15,31,57,22,101
http://statistics.gov.scot/id/statistical-geography/S01004169,S01004169,0,20,2,16,10,42,15,20,15,18,51
http://statistics.gov.scot/id/statistical-geography/S01004170,S01004170,39,8,1,62,22,7,5,8,8,29,13
http://statistics.gov.scot/id/statistical-geography/S01004171,S01004171,2,1,4,4,2,14,45,14,17,16,4
http://statistics.gov.scot/id/statistical-geography/S01004172,S01004172,24,58,48,35,26,23,27,21,30,3,4
http://statistics.gov.scot/id/statistical-geography/S01004173,S01004173,25,18,14,9,19,7,35,46,25,18,62
http://statistics.gov.scot/id/statistical-geography/S01004174,S01004174,21,18,11,35,18,14,103,7,12,6,9
http://statistics.gov.scot/id/statistical-geography/S01004175,S01004175,11,1,7,10,7,19,32,15,40,18,30
http://statistics.gov.scot/id/statistical-geography/S01004176,S01004176,1,0,4,71,4,1,16,14,38,73,24
http://statistics.gov.scot/id/statistical-geography/S01004177,S01004177,26,7,2,12,10,2,8,12,9,70,17
http://statistics.gov.scot/id/statistical-geography/S01004178,S01004178,27,40,3,5,6,29,17,14,9,8,8
http://statistics.gov.scot/id/statistical-geography/S01004179,S01004179,20,4,10,27,7,10,2,4,19,1,12
http://statistics.gov.scot/id/statistical-geography/S01004180,S01004180,23,1,10,13,0,10,13,22,6,4,3
http://statistics.gov.scot/id/statistical-geography/S01004181,S01004181,23,31,42,25,5,5,13,38,17,8,30
http://statistics.gov.scot/id/statistical-geography/S01004182,S01004182,1,35,27,34,9,30,29,44,11,18,6
http://statistics.gov.scot/id/statistical-geography/S01004183,S01004183,38,22,16,44,58,85,44,62,67,34,24
http://statistics.gov.scot/id/statistical-geography/S01004184,S01004184,54,43,69,26,8,14,48,39,15,19,3
http://statistics.gov.scot/id/statistical-geography/S01004185,S01004185,7,3,11,27,23,31,21,22,81,60,57
http://statistics.gov.scot/id/statistical-geography/S01004186,S01004186,25,8,6,14,13,16,7,39,65,21,31
http://statistics.gov.scot/id/statistical-geography/S01004187,S01004187,9,140,45,115,68,38,18,14,13,9,16
http://statistics.gov.scot/id/statistical-geography/S01004188,S01004188,2,5,13,14,5,19,31,25,26,15,4
http://statistics.gov.scot/id/statistical-geography/S01004189,S01004189,15,6,1,0,1,0,1,8,25,5,10
http://statistics.gov.scot/id/statistical-geography/S01004190,S01004190,7,29,18,34,33,5,0,14,9,7,5
http://statistics.gov.scot/id/statistical-geography/S01004191,S01004191,8,14,8,9,34,43,16,14,24,19,26
http://statistics.gov.scot/id/statistical-geography/S01004192,S01004192,38,59,40,34,19,3,10,33,25,49,76
http://statistics.gov.scot/id/statistical-geography/S01004193,S01004193,12,2,44,85,27,38,18,36,28,27,26
http://statistics.gov.scot/id/statistical-geography/S01004194,S01004194,17,43,54,24,29,26,44,28,5,37,45
http://statistics.gov.scot/id/statistical-geography/S01004195,S01004195,30,14,12,5,5,32,16,4,11,14,17
http://statistics.gov.scot/id/statistical-geography/S01004196,S01004196,19,16,37,29,20,7,7,0,26,70,12
http://statistics.gov.scot/id/statistical-geography/S01004197,S01004197,3,1,27,17,7,18,2,10,5,24,31
http://statistics.gov.scot/id/statistical-geography/S01004198,S01004198,9,11,9,8,35,21,24,16,21,32,43
http://statistics.gov.scot/id/statistical-geography/S01004199,S01004199,9,3,11,28,16,15,29,9,5,29,6
http://statistics.gov.scot/id/statistical-geography/S01004200,S01004200,6,5,17,6,26,34,37,6,17,21,34
http://statistics.gov.scot/id/statistical-geography/S01004201,S01004201,13,56,52,25,51,66,47,53,56,38,46
http://statistics.gov.scot/id/statistical-geography/S01004202,S01004202,10,9,15,9,2,4,5,13,30,11,3
http://statistics.gov.scot/id/statistical-geography/S01004203,S01004203,47,37,25,36,25,4,19,56,26,24,50
http://statistics.gov.scot/id/statistical-geography/S01004204,S01004204,33,14,11,6,13,45,34,13,19,32,20
http://statistics.gov.scot/id/statistical-geography/S01004205,S01004205,48,3,6,14,17,23,20,5,38,46,16
http://statistics.gov.scot/id/statistical-geography/S01004206,S01004206,7,6,31,4,17,25,41,28,8,33,26
http://statistics.gov.scot/id/statistical-geography/S01004207,S01004207,9,11,15,27,10,34,17,33,16,9,63
http://statistics.gov.scot/id/statistical-geography/S01004208,S01004208,14,26,3,14,12,15,10,20,22,13,51
http://statistics.gov.scot/id/statistical-geography/S01004209,S01004209,20,7,20,48,5,6,1,13,5,1,7
http://statistics.gov.scot/id/statistical-geography/S01004210,S01004210,55,32,115,134,35,34,32,15,13,9,24
http://statistics.gov.scot/id/statistical-geography/S01004211,S01004211,19,14,18,38,24,2,5,34,66,28,7
http://statistics.gov.scot/id/statistical-geography/S01004212,S01004212,24,18,4,4,21,26,19,33,20,40,28
http://statistics.gov.scot/id/statistical-geography/S01004213,S01004213,15,17,6,27,16,35,26,36,24,70,43
http://statistics.gov.scot/id/statistical-geography/S01004214,S01004214,12,34,55,29,31,13,10,33,11,26,29
http://statistics.gov.scot/id/statistical-geography/S01004215,S01004215,42,6,5,3,2,6,16,1,5,17,11
http://statistics.gov.scot/id/statistical-geography/S01004216,S01004216,49,77,25,20,33,16,15,27,7,12,39
http://statistics.gov.scot/id/statistical-geography/S01004217,S01004217,39,25,6,2,10,21,15,13,2,9,12
http://statistics.gov.scot/id/statistical-geography/S01004218,S01004218,28,13,31,10,7,11,37,35,34,9,19
http://statistics.gov.scot/id/statistical-geography/S01004219,S01004219,3,3,1,8,9,3,8,10,23,15,30
http://statistics.gov.scot/id/statistical-geography/S01004220,S01004220,31,33,13,32,8,34,40,65,24,36,42
http://statistics.gov.scot/id/statistical-geography/S01004221,S01004221,17,10,36,21,9,10,33,29,16,41,32
http://statistics.gov.scot/id/statistical-geography/S01004222,S01004222,1,3,5,6,17,11,20,6,12,16,13
http://statistics.gov.scot/id/statistical-geography/S01004223,S01004223,17,11,2,24,8,10,26,44,7,8,18
http://statistics.gov.scot/id/statistical-geography/S01004224,S01004224,25,39,83,141,30,41,41,19,45,81,35
http://statistics.gov.scot/id/statistical-geography/S01004225,S01004225,24,7,41,29,29,25,62,21,26,32,10
http://statistics.gov.scot/id/statistical-geography/S01004226,S01004226,25,15,9,38,6,17,6,21,53,45,33
http://statistics.gov.scot/id/statistical-geography/S01004227,S01004227,4,14,69,21,7,9,16,14,25,12,16
http://statistics.gov.scot/id/statistical-geography/S01004228,S01004228,12,34,32,19,25,30,16,46,29,33,13
http://statistics.gov.scot/id/statistical-geography/S01004229,S01004229,36,33,36,27,10,12,40,24,16,13,40
http://statistics.gov.scot/id/statistical-geography/S01004230,S01004230,40,14,13,15,11,31,27,25,37,17,25
http://statistics.gov.scot/id/statistical-geography/S01004231,S01004231,23,14,9,39,42,5,12,15,13,15,28
http://statistics.gov.scot/id/statistical-geography/S01004232,S01004232,3,5,6,9,5,21,28,43,26,25,6
